SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
30041,19282,1,1,1,1,3,7,Canada
31874,19282,1,1,1,1,3,7,Canada
25862,17148,1,1,1,1,3,7,Canada
21981,17148,0,1,1,1,3,6,Canada
33026,19656,0,1,1,1,3,6,Canada
21229,21102,1,1,1,1,3,7,Canada
25845,21104,1,1,1,1,3,7,Canada
23694,21358,1,1,1,1,3,7,Canada
26227,21358,1,1,1,1,3,7,Canada
31532,21358,1,1,1,1,3,7,Canada
28546,21358,1,1,1,1,0,4,Canada
29523,21358,1,1,1,1,0,4,Canada
23693,21834,1,1,1,1,3,7,Canada
34482,11579,1,1,1,1,3,7,Canada
32007,11579,1,1,1,1,0,4,Canada
32038,22243,1,1,1,1,3,7,Canada
24776,22632,1,1,1,1,3,7,Canada
25981,22632,1,1,1,1,3,7,Canada
30586,22632,1,1,1,1,3,7,Canada
30749,22632,1,1,1,1,3,7,Canada
32654,8215,1,1,1,1,3,7,Canada
25084,22939,1,1,1,1,3,7,Canada
26331,22939,1,1,1,1,3,7,Canada
26906,22939,1,1,1,1,3,7,Canada
27665,22939,1,1,1,1,3,7,Canada
27707,22939,1,1,1,1,3,7,Canada
27814,22939,1,1,1,1,3,7,Canada
30213,22939,1,1,1,1,3,7,Canada
35053,22939,1,1,1,1,3,7,Canada
25009,22939,1,0,1,1,3,6,Canada
31638,22939,1,1,1,0,3,6,Canada
25046,23196,1,1,1,1,3,7,Canada
25350,23196,1,1,1,1,3,7,Canada
28631,23196,1,1,1,1,3,7,Canada
30079,23196,1,1,1,1,3,7,Canada
30753,23196,1,1,1,1,3,7,Canada
32087,23196,1,1,1,1,3,7,Canada
34958,23196,1,1,1,1,3,7,Canada
25433,23412,1,1,1,1,3,7,Canada
29391,23412,1,1,1,1,3,7,Canada
31315,23495,0,1,1,1,3,6,Canada
24288,23586,1,0,1,1,3,6,Canada
26904,23590,1,1,1,1,3,7,Canada
29404,23590,1,1,1,1,3,7,Canada
25349,23905,1,1,1,1,3,7,Canada
25513,23905,1,1,1,1,0,4,Canada
34058,336,1,1,1,1,0,4,Canada
24599,24010,1,1,1,1,3,7,Canada
28547,23586,1,1,1,1,3,7,Canada
26907,25008,1,1,1,1,0,4,Canada
